hash,split,class,path
99cd45145aa76abc,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\1-rotated3.jpg
8a16f08c5bcdb46d,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\1b.jpg
8a16f08c5bcdb46d,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\1b.jpg
c0077e7030d76b9b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\1b62e6fbfbc5a2f70c6af413189cfc82.jpg
c0077e7030d76b9b,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\1b62e6fbfbc5a2f70c6af413189cfc82.jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1 (1).jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1 - Copy (1).jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1 - Copy.jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1.jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated2-rotated1 (1).jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated2-rotated1 - Copy (1).jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated2-rotated1 - Copy.jpg
cc1963773be63442,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated2-rotated1.jpg
cc1963773be63442,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\2-rotated2-rotated2-rotated1.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated2 (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated2 - Copy (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated2 - Copy.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated2.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated3 (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated3 - Copy (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated3 - Copy.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated3.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated2-rotated2 - Copy (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated2-rotated2 - Copy.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated3-rotated2 (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated3-rotated2 - Copy (1).jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated3-rotated2 - Copy.jpg
cc3866317b63354b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated3-rotated2.jpg
cc3866317b63354b,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\2-rotated1-rotated2-rotated3.jpg
936932184f876bf2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated3 (1).jpg
936932184f876bf2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated3 - Copy (1).jpg
936932184f876bf2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated3 - Copy.jpg
936932184f876bf2,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated1-rotated3.jpg
936932184f876bf2,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\2-rotated1-rotated1-rotated3.jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated2 (1).jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated2 - Copy (1).jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated2 - Copy.jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated1-rotated2-rotated2.jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated1 (1).jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated1 - Copy (1).jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated1 - Copy.jpg
8d6633391c9c4eb5,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated1.jpg
8d6633391c9c4eb5,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\2-rotated2-rotated1.jpg
c31b32e62de06dc9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated3-rotated2 (1).jpg
c31b32e62de06dc9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated3-rotated2 - Copy (1).jpg
c31b32e62de06dc9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated3-rotated2 - Copy.jpg
c31b32e62de06dc9,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated2-rotated3-rotated2.jpg
c31b32e62de06dc9,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\2-rotated2-rotated3-rotated2.jpg
cc6662315b3b253b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated3-rotated1-rotated3 - Copy (1).jpg
cc6662315b3b253b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\2-rotated3-rotated1-rotated3 - Copy.jpg
cc6662315b3b253b,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\2-rotated3-rotated1-rotated3.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1 (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1 - Copy (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1 - Copy.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1-rotated2 (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1-rotated2 - Copy (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1-rotated2 - Copy.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1-rotated2.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated1.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated2 (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated2 - Copy (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated2 - Copy.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated2.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1-rotated2 (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1-rotated2 - Copy (1).jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1-rotated2 - Copy.jpg
968f1c7803fb02fa,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1-rotated2.jpg
968f1c7803fb02fa,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated1-rotated1.jpg
c7d15c2f25163a17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated3 (1).jpg
c7d15c2f25163a17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated3 - Copy (1).jpg
c7d15c2f25163a17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated3 - Copy.jpg
c7d15c2f25163a17,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated1-rotated3-rotated3.jpg
c7d15c2f25163a17,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated1-rotated3-rotated3.jpg
83d9482d54265f3f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1 (1).jpg
83d9482d54265f3f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1 - Copy (1).jpg
83d9482d54265f3f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1 - Copy.jpg
83d9482d54265f3f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated1.jpg
83d9482d54265f3f,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated2-rotated1.jpg
87d15c2f25362a1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated1 (1).jpg
87d15c2f25362a1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated1 - Copy (1).jpg
87d15c2f25362a1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated1 - Copy.jpg
87d15c2f25362a1f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated1.jpg
87d15c2f25362a1f,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated2-rotated3-rotated1.jpg
c7d15c2f25363a13,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated2 (1).jpg
c7d15c2f25363a13,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated2 - Copy (1).jpg
c7d15c2f25363a13,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated2 - Copy.jpg
c7d15c2f25363a13,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated2-rotated3-rotated2.jpg
c7d15c2f25363a13,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated2-rotated3-rotated2.jpg
c7d15c2f25163a1b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated3-rotated2-rotated3 (1).jpg
c7d15c2f25163a1b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated3-rotated2-rotated3 - Copy (1).jpg
c7d15c2f25163a1b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated3-rotated2-rotated3 - Copy.jpg
c7d15c2f25163a1b,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated3-rotated2-rotated3.jpg
c7d15c2f25163a1b,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated3-rotated2-rotated3.jpg
968d1b7a6103fea8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated3-rotated3 - Copy (1).jpg
968d1b7a6103fea8,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\3-rotated3-rotated3 - Copy.jpg
968d1b7a6103fea8,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\3-rotated3-rotated3.jpg
953d736649b66492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\348px-T9-T10_change_fracture_from_MVA (1).png
953d736649b66492,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\348px-T9-T10_change_fracture_from_MVA.png
953d736649b66492,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\348px-T9-T10_change_fracture_from_MVA.png
9a6735604d9e5a96,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated1-rotated3 (1).jpg
9a6735604d9e5a96,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated1-rotated3 - Copy (1).jpg
9a6735604d9e5a96,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated1-rotated3 - Copy.jpg
9a6735604d9e5a96,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated1-rotated3.jpg
9a6735604d9e5a96,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\4-rotated1-rotated1-rotated3.jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated2-rotated1 (1).jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated2-rotated1 - Copy (1).jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated2-rotated1 - Copy.jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated1-rotated2-rotated1.jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated1-rotated1 (1).jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated1-rotated1 - Copy (1).jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated1-rotated1 - Copy.jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated1-rotated1.jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated3-rotated2 (1).jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated3-rotated2 - Copy (1).jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated3-rotated2 - Copy.jpg
916f31b44ea54e95,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated3-rotated2.jpg
916f31b44ea54e95,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\4-rotated3-rotated1-rotated1.jpg
914e73b44ea56e91,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated1-rotated3 (1).jpg
914e73b44ea56e91,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated1-rotated3 - Copy (1).jpg
914e73b44ea56e91,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated1-rotated3 - Copy.jpg
914e73b44ea56e91,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated1-rotated3.jpg
914e73b44ea56e91,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\4-rotated2-rotated1-rotated3.jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated1 (1).jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated1 - Copy (1).jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated1 - Copy.jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated1.jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated2 (1).jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated2 - Copy (1).jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated2 - Copy.jpg
986f31344fa54a97,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated2-rotated3-rotated2.jpg
986f31344fa54a97,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\4-rotated2-rotated3-rotated2.jpg
9a6725684b5ed896,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated2-rotated3 (1).jpg
9a6725684b5ed896,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated2-rotated3 - Copy (1).jpg
9a6725684b5ed896,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated2-rotated3 - Copy.jpg
9a6725684b5ed896,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\4-rotated3-rotated2-rotated3.jpg
9a6725684b5ed896,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\4-rotated3-rotated2-rotated3.jpg
9c30436351ff0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated1-rotated1-rotated3 (1).jpg
9c30436351ff0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated1-rotated1-rotated3 - Copy (1).jpg
9c30436351ff0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated1-rotated1-rotated3 - Copy.jpg
9c30436351ff0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated1-rotated1-rotated3.jpg
9c30436351ff0fc3,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5-rotated1-rotated1-rotated3.jpg
9c6720799c5fcce0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated1-rotated3-rotated1 - Copy (1).jpg
9c6720799c5fcce0,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated1-rotated3-rotated1 - Copy.jpg
9c6720799c5fcce0,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5-rotated1-rotated3-rotated1.jpg
9c30636271fb0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated1 (1).jpg
9c30636271fb0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated1 - Copy (1).jpg
9c30636271fb0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated1 - Copy.jpg
9c30636271fb0fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated2-rotated1.jpg
9c30636271fb0fc3,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5-rotated2-rotated1.jpg
9c344360799f0fcb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated1 (1).jpg
9c344360799f0fcb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated1 - Copy (1).jpg
9c344360799f0fcb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated1 - Copy.jpg
9c344360799f0fcb,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated1.jpg
9c344360799f0fcb,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5-rotated3-rotated2-rotated1.jpg
dc30636338e31fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated3 (1).jpg
dc30636338e31fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated3 - Copy (1).jpg
dc30636338e31fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated3 - Copy.jpg
dc30636338e31fc3,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\5-rotated3-rotated2-rotated3.jpg
dc30636338e31fc3,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\5-rotated3-rotated2-rotated3.jpg
f25dc67062736323,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\52be687c7d580b045476c49dc80b9f_jumbo.jpeg
f25dc67062736323,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\52be687c7d580b045476c49dc80b9f_jumbo.jpeg
dc6a303c352ea7c6,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\54d38979da5d67c85b1df0919c12d4_jumbo.jpeg
dc6a303c352ea7c6,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\54d38979da5d67c85b1df0919c12d4_jumbo.jpeg
85915e2b05567a5f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated2 (1).jpg
85915e2b05567a5f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated2 - Copy (1).jpg
85915e2b05567a5f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated2 - Copy.jpg
85915e2b05567a5f,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated2.jpg
85915e2b05567a5f,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\6-rotated1-rotated1-rotated2.jpg
94cf1a600bf35f4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated3 (1).jpg
94cf1a600bf35f4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated3 - Copy (1).jpg
94cf1a600bf35f4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated3 - Copy.jpg
94cf1a600bf35f4a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated1-rotated1-rotated3.jpg
94cf1a600bf35f4a,val,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\val\fractured\6-rotated1-rotated1-rotated3.jpg
948f18600bfb577a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated1 (1).jpg
948f18600bfb577a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated1 - Copy (1).jpg
948f18600bfb577a,train,fractured,E:\projects\project-fracture-classification\dataset\Bone_Fracture_Dataset\train\fractured\6-rotated2-rotated1 - Copy.jpg
